RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
394931,87,"Ogden, UT",msa,UT,870.871781837298,871.4269158776623,878.3753497324426,884.0597826662497,894.3343726932738,897.6697346409497,904.9252975877339,902.3147252752117,905.285953938273,906.3190144660134,904.726181461764,900.0005919965083,900.4820304957424,910.8670392439159,918.7790420243288,925.1643206646744,936.3332645072463,952.4104815992707,965.3579447358657,965.9499344633406,966.3784568202958,962.3079580541485,965.9767365143391,964.6317869581967,975.2018599227525,983.6872960942468,989.887352213123,997.7198343136674,997.5045635736684,1012.0193541349229,1019.2593927430163,1027.536304175222,1029.0607400873319,1022.1025159316323,1019.9035299681575,1022.0785596673707,1029.7776442029524,1044.9414861575158,1050.5971092939753,1069.043123565738,1076.660020933862,1088.8299818527375,1085.6691969290196,1090.2395899825842,1094.302751175572,1097.321018204137,1098.5925938918701,1100.7437939921128,1107.228843048859,1106.0588405107453,1118.9443357640139,1130.3172681798983,1150.5936881896325,1156.0148487721328,1161.3824307335458,1164.6139423199916,1163.3477651214441,1165.2558514261489,1163.4083221826118,1169.675335280623,1174.916657454232,1184.586675539029,1187.30252088557,1188.4544638055663,1193.5479204856842,1207.8583504643861,1220.701784228524,1230.7765908251297,1229.2140261094173,1238.721140428091,1248.986797238755,1251.7856867673959,1262.4851855274762,1271.1802547551968,1292.887910046346,1314.2499618375587,1341.8886086367388,1374.227607358793,1400.0546209314018,1419.9495538572614,1442.3331971369146,1451.733513494367,1453.1882798751296,1473.2553146970217,1491.2926917939342,1522.6915255982008,1522.8049969871493,1536.9080622584727,1548.7846448727273,1575.7027959319596,1583.773539202259,1583.904014680745,1567.2742161231736,1569.307090739086,1564.357845530741,1558.5541888220546,1554.5756821942416,1569.2148574551206,1592.9605468557309,1610.332086997518,1613.612270219493,1619.7667678823634,1620.451107222682,1624.2459565602633,1613.6272515538647,1608.1090173284267,1600.547658709154,1607.4901759662803,1606.5785052267752,1608.3850085614708,1607.546152036714,1618.1380974108213,1630.3722057094355,1640.0316392848497,1644.7886990002924,1645.0055829213354,1639.8607865363372,1631.9356660091796,1636.5344426048557,1634.0079640457968,1639.4643566292582,1639.6674048531559,1651.345989918923,1663.1854599924695,1666.9508204846518,1673.7890043130114,1675.9032368211012,1682.016473349021,1674.988915788378,1664.8663005201365,1653.4343446593782,1654.902538644016
394816,88,"Madison, WI",msa,WI,1021.9041857334188,1032.3626168063017,1035.6164939027374,1045.543171582219,1048.2243999946909,1051.2928907581258,1044.937249752064,1050.4548219925111,1048.3706962348047,1049.6483739305934,1053.3566806433173,1058.9302470013606,1064.6082945944142,1065.487623615043,1066.6930700336177,1070.797483163881,1071.5772783969583,1070.0638259015532,1067.5789510153695,1068.0354132051932,1064.386582714767,1066.4494837796099,1072.7699350893952,1081.0363249660572,1085.7746176479827,1087.4335430262176,1096.1330501499401,1100.4177132524342,1108.1232275240857,1110.9602033415451,1112.4166998004391,1107.8866924948873,1109.1056495862683,1114.3011159011314,1115.107482567485,1114.1949708537277,1112.6856907063145,1119.7398731669223,1124.9058314317995,1128.889089442682,1130.7181575110274,1136.593235670096,1139.7479248661125,1134.9635280841442,1133.043011976132,1135.0757053776945,1150.6709269246287,1150.809329207059,1155.7528321568436,1158.1323968892789,1164.0854882461776,1164.7951685901007,1166.1669991780952,1172.602432799684,1175.983021376881,1169.3055879929414,1172.3654396788952,1177.004985566123,1187.0729982364808,1191.9853892114054,1197.614389638014,1204.0291052633538,1206.6580382302018,1207.4923807385162,1206.1139700681877,1204.5917127230773,1207.38527975517,1208.0535307391185,1208.41078978407,1205.9383374524546,1212.4547877734276,1212.880304397525,1217.8765942424,1217.8263290074888,1232.3876088066431,1243.3471984372231,1252.2926653523166,1255.5617502555986,1266.4256599086477,1274.7336009738797,1287.4085554060619,1289.675079236485,1291.16501017759,1293.3763245963248,1300.4086940111463,1308.6191115805573,1314.1503761312297,1323.907799315835,1341.1532986155473,1359.9225867445477,1375.5506049748649,1384.1895090881605,1389.23111834115,1385.6357139350469,1388.2130306326621,1395.5903402651036,1416.7653398854504,1438.5535423225765,1458.3515939762337,1472.559640568357,1485.7440242545667,1499.0480974742222,1509.997179643575,1517.6127920969873,1516.691476023419,1516.4115316930472,1515.971531880301,1520.4558824218225,1527.6382635503398,1537.166988098079,1550.6531140450122,1559.2871158378114,1562.5583663433224,1565.8630658181035,1564.9741480085618,1567.3536773688463,1570.3606263352222,1585.5824876370962,1592.5509993925216,1600.8970934071115,1596.0397196399595,1603.5577239844222,1611.3871249115775,1620.8629297081015,1623.552435521936,1624.132594218949,1622.135387177236,1623.0924292385932,1632.9092601550171,1645.276765332066,1642.923995597894,1632.1149755387403
395235,89,"Winston, NC",msa,NC,816.0493788544497,819.8183967667965,819.9767382603368,824.809076581378,829.1221917124536,833.7997951022754,836.7197862532995,837.314004668653,841.5997269090576,841.9871460692002,841.3276027274832,832.7711810044232,835.4306377132107,837.8577661852433,846.3849852591877,852.4181404829483,858.2707890275655,863.0687493369952,865.717419873767,864.5841050512788,863.8359443249216,858.5937129421203,861.3700815322769,860.0199697181232,864.5007910956991,865.8354896484834,878.0663046027279,885.151845556672,895.0995811181753,897.336501540063,900.1679808538561,898.3655248090516,898.7399706462961,896.5925754507011,898.858312576533,897.6132832215034,902.9894809512011,907.8343756536855,917.3624772397884,928.4382265970103,935.3291438580035,939.320096586181,937.596949692422,939.5965975043378,941.7410720626211,938.0931119294596,939.5524836308534,942.067497162775,950.3928692520899,953.5997916371118,963.2879017985927,969.3755885979123,983.6254564182184,987.5627714742523,993.9886551513337,986.6901123122267,986.2582206529423,986.1353611585026,986.522174564739,983.7153750931193,987.7571903426661,1000.4887620170733,1016.6690026491626,1017.6439105823946,1019.7671648034334,1023.0654714547967,1040.927092412012,1052.5325022864308,1061.9095193013136,1065.0656443981889,1068.1325506183298,1068.1177868538919,1078.886777151941,1085.472922219197,1101.353839092739,1118.2592273795638,1140.8220956026196,1163.5503991534017,1181.1782184769456,1198.37872669907,1209.4933636093199,1218.1905918774196,1227.6022123108314,1229.1783176415347,1234.6331606140732,1250.1098645261945,1267.6203313492326,1285.1053935702175,1293.4892838342907,1308.64050096109,1325.6537524705143,1336.0286952345482,1347.890029237804,1344.2330570077295,1339.1126376304064,1326.0617611812036,1329.0970442410685,1334.1542151897058,1357.1482981669706,1368.1765129492387,1384.35286808602,1383.8614747867623,1395.365550341309,1397.9809415653654,1401.3079757986338,1390.285911242787,1383.2406751398175,1382.4809270437315,1389.9672767127463,1403.1571735270893,1411.9784779364827,1419.0001229835186,1426.4279032541797,1440.9346508785873,1454.4503368614478,1458.3183102284822,1459.1391720071474,1462.0100290612959,1465.9556435524328,1462.3042156907725,1451.7114975693464,1462.971798317875,1476.1035358856243,1493.2207681150824,1503.4171019916355,1514.0842850557806,1523.5885916343032,1525.164428197819,1522.9094610905765,1513.8886439502432,1502.2582782934023,1502.5069458487494
394528,90,"Deltona, FL",msa,FL,925.9244835692978,924.9328494458603,929.3470646521421,933.7661483010834,945.8092097882848,952.6880511160856,961.2581563826371,962.675678729945,975.9383460589788,981.2859207239211,986.2974123952844,979.1842259996716,980.2454384017677,982.2575807510071,991.3266358185962,1000.8169939966971,1012.5931979051346,1017.98471434528,1022.7541804337183,1025.618474933049,1030.1887482318734,1030.5575766093011,1035.6082592629757,1036.3639578747861,1045.2872998726284,1045.7264643470687,1045.2685784917749,1051.2716636405305,1063.908053040072,1081.5720833885523,1087.0579591559779,1091.5957052198773,1091.336073255038,1092.876746994754,1094.2718875140488,1101.0714603068573,1105.6833006964082,1108.5299116791919,1120.8977426200809,1135.0810755017903,1147.0984294743191,1151.9731495941005,1152.5848218913616,1157.976443628118,1161.2028432855072,1165.9629021924554,1171.3027361654217,1176.0297987112467,1180.2066233812527,1184.2283249990508,1193.8869902262672,1201.9418473456237,1210.5419137933393,1212.0617230308733,1214.7151920926271,1218.170868685409,1220.0294353573142,1223.8276400412815,1224.2248782957565,1227.6399212907822,1231.3803419696962,1236.840986929438,1246.4650625345146,1248.9430883803293,1255.0822603787226,1257.6490147039117,1269.2457304902978,1275.5264916366384,1285.622882455754,1297.7189830955124,1304.023658113717,1307.2275285243022,1311.6451677483526,1326.3161936987797,1345.4552458815037,1362.8649663572448,1378.2104427668746,1398.1035775402029,1430.2267757702825,1466.1356131078467,1498.3564992429883,1527.5003843057636,1547.509403024658,1562.1049100388875,1568.7389807769302,1585.2776361116048,1604.604338042288,1627.5178917690882,1656.13131077006,1680.9530134592299,1698.0261045368209,1698.917404507532,1702.2854404607629,1702.5696060224202,1705.8512924346821,1704.5402744949117,1704.842985608253,1709.4508592841194,1721.3968203982909,1734.0501339308075,1736.1571307880124,1736.3480079664257,1733.0581195252937,1737.582540359751,1735.1652723900008,1732.2404726045893,1726.6447388139954,1730.5129139551946,1732.9299253787208,1736.230128248285,1738.6443779861513,1743.9458373326338,1751.6812272893542,1753.3829992234985,1760.8409857820704,1762.6039482102062,1764.1702392214906,1756.713882037151,1760.7865023619886,1756.3786847069011,1764.6388934995462,1764.437952680784,1780.1741134364347,1789.7587369981572,1792.4089376572986,1789.3107267346422,1787.4726325047056,1789.0047866133293,1791.1153763362731,1778.9292718154056,1782.0420968912756,1771.4312624242764
395143,91,"Syracuse, NY",msa,NY,,,,,,,,,,,,,907.0952835051753,912.9564109857548,941.5646163606922,957.6929464796964,973.4303558884069,971.0548649695736,955.9864010766029,941.225306515601,937.0299361260521,946.6835034333216,952.0871730472871,959.9482320795539,963.3424032086976,985.6155454624319,993.386255246548,983.3659962969614,960.2645646551397,960.1073467108693,971.5759941346425,980.3410892526252,983.6182268589126,998.1129747151684,1003.4430544242356,1001.3151782519228,995.3498982705,996.6123382563907,1005.7822643483722,1008.921982777557,1003.2279766984595,1009.6162776296655,1004.485525233635,1012.6384434583917,1009.770341580055,1020.5158262185184,1030.9304040485904,1023.4995237519962,1017.7653892067787,1010.9257644310306,1020.1170624432218,1024.0731130390288,1032.146729232803,1039.0336856331048,1055.4761038982972,1059.1888673533217,1059.9541209824986,1056.7218795456738,1050.9315585003262,1052.5072503610968,1053.9176133926808,1061.522088281501,1066.5653065580734,1074.7270712176653,1086.4873634002984,1103.6640855683565,1114.4658239621313,1122.0248124557793,1119.9944480212075,1117.8359668628518,1113.667043697279,1106.2725092877079,1115.4347290206792,1126.6682524204884,1147.3845929891215,1165.4265656219363,1180.0507663358235,1197.7435056662,1208.6521878048113,1217.0483212430709,1229.9042498091653,1236.3241757299677,1240.0812201602223,1255.6138800527353,1255.3424608397097,1266.2832707676766,1273.4398351253424,1294.4840213661655,1327.1550728349293,1332.004533494945,1341.670044286188,1341.2106983351284,1345.8140183992732,1357.3411008528608,1362.1508588331383,1351.9374606059419,1346.6881420719224,1342.3898372463664,1361.0771534077865,1375.7813764604196,1394.837414548949,1400.6124739181284,1402.341215526154,1406.0538204626025,1405.25096211137,1407.9301099388933,1412.2938462826335,1430.5055268178526,1452.5740522877825,1461.1118165351277,1466.7723291477153,1464.6825949369475,1471.7636784298882,1483.7950437312593,1492.251651484644,1497.9486208756,1497.1751632963098,1501.9535400798966,1505.280455751037,1530.820357000516,1541.5560686848532,1554.0755694437398,1545.8719124768481,1554.3777175929383,1558.4297483841922,1563.6592863477624,1565.1646537747147,1576.2610956866476,1591.9415370490892,1580.5783702036179,1588.4464926082862,1592.0005050505051
395006,92,"Provo, UT",msa,UT,1039.6669888645274,1038.3589066401348,1056.6236569295093,1044.1160917010466,1042.6387474656808,1044.8174338651324,1061.790781216534,1066.7176846039745,1067.5963732973337,1081.534182575769,1096.7417374435277,1099.81807528147,1097.287050704525,1094.1106363956467,1095.7321083727722,1098.2314851632952,1107.8481498290223,1117.7136973719898,1126.6113013389338,1135.5222937546553,1133.6625450260346,1139.9009163645212,1134.4394708905966,1137.3395752440672,1140.3639108263862,1150.9311812353571,1166.3064251538003,1164.8492208460223,1178.563633543221,1183.503731529915,1197.3817035488346,1201.5573601633666,1206.5715072573116,1197.9615829705658,1189.636379536056,1190.3624975159737,1206.8656590725682,1216.748298338665,1224.1140127033968,1233.6980005317582,1239.0214637206398,1243.5038311845587,1250.957998019731,1256.0607168827926,1252.4853624408188,1239.3465901041782,1242.4977379489026,1250.1632013150165,1264.7445819487602,1270.9076343968086,1276.6646763618069,1283.1906139787786,1290.2640580399,1298.1626545887777,1300.564881175516,1304.4510243800246,1297.6752612586995,1288.024737116896,1283.4365433271475,1288.925433873339,1295.5530091758453,1303.3976134690126,1310.1936829885594,1313.2647029455457,1313.0353353047667,1319.7940975467507,1334.48176381641,1345.1916580899324,1344.6318847706261,1354.7886543004204,1360.1979820076776,1376.1843514660552,1386.990253851077,1395.9298903414372,1413.5425185176018,1428.0985632724467,1459.801039691516,1481.104149174942,1508.8277312899518,1529.2587459650947,1556.5138688465825,1580.1643732235948,1589.653796673985,1596.8235047424307,1597.1943396211325,1620.0526824595788,1636.473759237949,1661.494543771878,1678.868056038776,1697.6653470935362,1702.4202473535333,1706.5662014101872,1712.8258037975552,1700.267121868988,1688.8603295340013,1679.707394650938,1682.533487479189,1692.6180583367882,1698.9611410596035,1705.543154245915,1716.1484739587504,1723.3067574912382,1736.9374372844175,1733.1327228571952,1727.6404916702209,1727.866488517637,1720.8293608607644,1720.0721419981153,1717.266029377881,1726.5326658947135,1731.6510284009253,1741.7540308986993,1751.3105864054335,1765.030378674038,1768.8321460945301,1773.9557024135042,1761.1747458954333,1751.8123793917453,1741.0628839425206,1733.016746211591,1728.412571479475,1735.4272670950415,1753.330417936501,1767.6830632563115,1776.8449508855558,1783.5587251582,1792.9730194575511,1791.9390865785142,1789.6308634132968,1785.4035603186494,1777.658084848602,1767.3698520413839
395160,93,"Toledo, OH",msa,OH,674.6571994801931,682.8482422084851,687.3784496281121,690.3820601515864,692.0459425273119,697.4485203829447,695.1759328304494,696.8737247794023,699.6639769577291,703.6399218203956,704.3718914134355,697.8878152354222,697.1208735457062,695.4946380406094,704.6269807277489,711.2712640061397,719.7649156620625,719.3648049789603,721.0171638116896,721.4826091094268,727.8136743654885,730.4310768278228,730.7711277041033,726.9012677343547,725.3498414078637,726.2716208084271,731.1622812308358,737.418239108037,743.6986552017455,745.8935811045654,744.5892972620146,740.0148670565358,739.4868408485971,740.6295403336353,742.72041139291,743.8218635316209,745.7251389626102,749.3202840052621,756.0776463988827,759.7254330531895,765.3207222035661,766.2530084984975,765.2491419535626,766.6458918004724,765.0543423159884,768.4419860705791,767.1291783473248,768.3730156588998,771.5384769443167,776.1434978862518,779.0227065467358,783.6845948812021,788.1921303296355,794.1897073901805,794.1829827709703,793.5663353380787,790.5963205897202,791.1157224337238,791.4985986098237,797.4157806454277,800.5917247118903,808.4857113697815,809.0411154542577,813.5008624692699,817.3453670143916,825.831634728561,829.9684093265539,826.2306810107924,827.481838887962,831.4978414317738,834.2325288279851,835.7728290793076,838.4340928812055,848.6965805875651,859.4713005818664,872.9146188977654,890.2814444639295,903.6553205770723,920.6381819979521,927.4001872523187,940.1849343551537,940.5201851006395,946.4590975190148,946.2360724212203,950.2027089519513,956.8085947017092,971.5132578614631,985.412470602797,1005.80586133367,1026.6932745233614,1039.9622375205452,1040.8465993708544,1024.484027068188,1013.440406988855,1008.3183992668598,1008.0173526576477,1012.6924467226578,1016.8160291552665,1031.0161526200773,1040.0420049771403,1047.7383116521692,1047.3060556816963,1057.5281262661424,1062.954514634214,1066.9769956521243,1061.8566328048203,1058.802502710734,1061.1359910176482,1070.4406138811992,1075.0356011092504,1083.5077290782863,1089.9250193090268,1100.2284513984603,1110.4287605872723,1115.681475773146,1122.2053199502284,1121.7450402755367,1123.9085855758035,1122.7474697681166,1125.9557626837684,1127.0099809861451,1127.001668049788,1127.5180179424851,1135.931435158444,1147.4435889519946,1152.2854394121725,1152.7554003638588,1157.5275963658105,1160.630980090232,1167.6778056550106,1170.1600524464734,1175.8562881632345
395224,94,"Wichita, KS",msa,KS,742.8983333335127,743.6681225539381,744.0482903223755,746.0287108076261,748.4467507536785,752.154459267892,754.8929701780428,757.247767406844,756.7265834241479,752.9616540309798,753.2488706568143,754.4274423018392,755.1715634876915,756.414799908795,756.8516965516699,758.4715219800172,753.7962741965425,755.5303547046533,757.9099566730121,762.5054501949828,761.6359573594975,762.5518179061121,763.5708004811487,761.576273731869,759.8523547003269,761.0143261828357,766.3697572734311,772.7116854265978,776.1183138508344,777.9294994881825,776.807727181894,776.5182396760583,776.2349428052873,775.4769488121175,771.2636984927666,772.5694565354298,774.5306870924268,777.862088324337,780.0956675488601,781.1000146361013,785.618099256602,787.3988891881481,790.2346939395271,791.0663578103064,791.0455389529691,792.1891345877485,788.7556913733229,785.8805625304182,783.9527477699972,789.6544787446148,796.1227838635672,800.6673653544899,805.0390276624238,809.0417024341625,813.5317809771947,815.6505072940658,817.6929485269392,816.9124545287661,816.5617835115909,815.9417340590961,818.2085334127597,819.7672702959105,822.8922054937847,825.1506144769435,831.4872945807022,840.9193559816495,848.847444020951,853.1973154778375,855.8513465296024,856.993686865777,857.9114242862091,855.1285819681335,856.0459010874217,860.3365225090844,866.9354360367572,878.8492095528279,888.1453325649976,903.2960139048519,911.1487292063867,920.307954454942,922.6715209298687,927.1490784119957,932.3285600012218,934.4435342622335,935.4231856920026,940.5805954532185,952.6253615651735,963.7183761052614,968.6718734797126,973.5912221375914,984.5850342950015,993.6531422733477,998.1576363461639,997.4284030196314,1002.242410994564,1004.3214378503025,1010.8523570891408,1015.1881807681978,1024.4165738079757,1032.037610881215,1040.2625112841745,1042.2903669111074,1046.983073941839,1047.7824384495514,1054.5381556765867,1054.1514123819309,1052.4041741135281,1057.584314589482,1062.7518504578982,1071.9678100299989,1074.6203221085955,1080.8923852068388,1086.663829503965,1089.7983071728179,1092.9467670886247,1094.5296576047654,1095.6643186903818,1093.0732840910775,1093.2322966556776,1091.7462103715436,1098.6585704156498,1102.2132731365973,1108.9647886143932,1111.078896146929,1115.3192375211188,1121.773425103637,1129.8179089462083,1138.4213178650737,1140.7637723915705,1142.8983572846041,1138.6135922530418,1138.706232176701
394549,95,"Durham, NC",msa,NC,1001.0106453820976,1027.4214952900195,1035.7000679880832,1036.9618967250533,1048.406645625099,1049.3842317813594,1050.2688010645184,1046.6708715322477,1040.253517288308,1039.9637291812235,1045.4268854786217,1052.443943780461,1055.252055181402,1064.1530848270643,1070.5394331204832,1081.303191286061,1080.806876193512,1087.4570413007243,1087.2599847249624,1088.7378978965273,1089.6787349120366,1095.4330945703648,1101.3872192031045,1104.6668285642797,1102.968519174662,1107.7646671726852,1114.125457798887,1125.454648054295,1131.9744255680328,1138.5888611389612,1141.5736045238707,1143.7582720048256,1143.9691756914635,1141.7086974923704,1137.6364723431766,1139.7120714724829,1147.5711305258885,1156.6204770351903,1164.5114987369368,1172.535519377914,1181.8995344727325,1188.0996109810926,1188.0096538124794,1183.9930216178293,1182.347600767636,1185.779799650404,1192.4667077198267,1189.5728088170501,1194.4663355727844,1200.211872029875,1217.5904873316374,1226.2221292033428,1239.6070508055618,1249.5632397763843,1253.589750874896,1247.7326091507484,1248.2380036917025,1240.5550845380137,1234.6942544057513,1226.1182833593025,1235.3987924388634,1249.3255375391016,1265.5979672899712,1264.2234406254968,1272.1610400706584,1268.5040621511228,1278.1072487974507,1273.2614283707003,1277.7135337297184,1278.3109552663989,1279.9689661688606,1284.7714491190773,1287.802058033585,1295.3331584278228,1291.0827566165997,1309.9549853899161,1336.3527381209196,1382.4434069601007,1414.3515870556305,1437.8287191272746,1461.2609447126101,1466.4654196271217,1466.6072479911402,1464.3844572231535,1474.4901138244409,1495.1122140867935,1507.775767964487,1527.9038140150974,1555.0815831882028,1585.4352287875936,1611.3198160918707,1612.8648321390276,1606.1799251706232,1590.3159983859448,1587.9618378936857,1583.2915697780177,1587.5703585415715,1595.5659697757833,1604.0543965329991,1614.0084918488317,1622.1947359750845,1633.8092443247472,1634.9975267588352,1628.6518034630387,1613.2614423478626,1610.719349452744,1605.4953009316223,1609.4844933960997,1609.1726241908138,1620.7808654433425,1623.5236440115675,1634.2790047796052,1636.4136225750287,1649.514946346088,1652.1326402368463,1652.3513988164807,1643.1414470930192,1628.2121891339734,1631.4398083840686,1622.6857300843426,1630.333476484328,1628.8539952974452,1642.9470823946247,1652.1793928919,1657.9733631446436,1669.8140377841257,1667.5771798655073,1660.2006361810795,1652.1339939491793,1647.277746620381,1650.5130822824867,1644.7852858921033
394352,96,"Augusta, GA",msa,GA,840.1945243522531,844.6288590781598,849.6329795146828,852.9004673034796,860.4173695880892,863.3664463812212,865.0706923067747,865.4132817145137,866.5781185354049,867.2213329309669,866.4935296646001,866.7370340349809,868.5410236171342,875.931018349073,879.3856819571521,880.7208093822298,879.9493447028907,885.6240402797374,891.4742146822013,893.2314260060239,893.2587257475235,893.6157142097506,891.1158973217539,888.9739399683857,890.4355661687458,897.1381701789953,903.5702752452988,906.1115787460591,911.0372738977015,912.3163772112406,915.3726105055412,915.9548207051391,918.6806037348396,921.5751538249672,926.6931997478919,928.1358015953405,932.0963268533387,929.7117224899365,936.2551943440124,940.612204818888,952.1357594368769,954.1288980680987,954.3451492620982,950.0004644073892,951.959009991154,954.7646831752194,955.7875905715791,957.4058373649151,960.6779922706602,968.6398829451146,975.6574808861185,982.2589055413652,989.7561661414293,995.0326796775612,995.8181805346992,996.3392807423276,999.0033504258988,1001.9428779878584,1003.2526506189948,1004.4843536043655,1011.1522403339717,1014.4461490836491,1025.9029056929026,1031.6231504373288,1043.9479393587897,1050.9405714099053,1066.3105346231396,1080.7432698646876,1092.2298603748798,1096.307040701533,1094.4399141272474,1099.1384715112915,1104.8067417203138,1111.4465891606617,1120.800059366614,1139.7642470050553,1161.950860831112,1185.5736495209455,1202.2964266456577,1221.1092537300926,1226.387857801659,1237.6207712243934,1241.2619644307892,1244.9331638776116,1245.1068351959564,1261.3547112855213,1279.2595678339208,1292.7261804908242,1302.1233961271982,1312.9019641068571,1324.6857576403531,1325.2106855907034,1321.2497378230723,1312.237064843598,1315.6168816790325,1321.9758934421036,1333.5191879531237,1339.9277387475386,1352.7336638340892,1363.705831506146,1374.4684094908523,1378.726755481355,1389.193809702838,1392.2419360605793,1396.7578884824034,1390.568922462183,1388.3944228362004,1387.9798785069336,1383.5755191258431,1387.2334007145664,1387.943687777074,1404.95677761873,1411.9314935168584,1421.1982687316122,1421.7399663383076,1425.9348881873702,1432.7032805727006,1442.1612681249837,1450.0623391633098,1456.5788366798276,1463.5209655035164,1477.946173765689,1486.8817438486221,1505.2041925377468,1504.5317304984844,1507.0230778672878,1500.1686336634834,1507.7585588119969,1505.3500807212595,1501.5267110113366,1494.9973031570244,1489.2569040518101
394957,97,"Palm Bay, FL",msa,FL,946.0711612787209,955.5486574915616,963.3945943078165,974.7807321497047,982.8201962990138,992.9723827681457,999.5731780766026,1006.2155392652267,1011.745343036018,1016.4241455342168,1023.6320485574164,1028.4729728531993,1031.3285443450882,1032.7915011104876,1035.4062984431382,1038.0475618741389,1042.4870421174562,1051.4309247647961,1063.5270664650786,1075.83435936208,1082.1563574919705,1086.6741904254736,1090.9817693044165,1098.092715797646,1102.8420845910762,1109.3823169679752,1118.169392799996,1127.9993258062627,1136.2524473024587,1141.8289208443562,1150.3413589884199,1154.8930733440209,1163.1524688005347,1172.0062415725943,1175.229767651527,1179.357108532801,1181.4286118316968,1189.0615332911468,1195.6850984705327,1204.560469723893,1217.6443502329982,1226.224343122681,1231.1794008320942,1237.7728686514665,1241.4016077123065,1250.943761743592,1251.9154771557337,1256.6317275573806,1253.8210831981653,1255.0280600438332,1261.0904317925322,1268.6763884603254,1278.227554222802,1280.5517207989571,1285.2125739522585,1288.5327414627825,1295.7769542754618,1300.286430992734,1300.2288899375067,1301.6154663828386,1303.517108936829,1312.197432757601,1314.7046429272389,1316.0568522013668,1312.1045094889837,1319.9254654177005,1333.1790236846696,1351.6759766809623,1362.573291873941,1374.2708267838282,1380.9953422073327,1385.9509670698785,1391.7378530796263,1406.084997339505,1421.8565031811104,1444.781490469608,1476.6946908712623,1510.816272533266,1550.1492446760071,1584.542111903675,1624.9810115161931,1646.4314536992008,1666.0481710368495,1673.7734041631345,1688.1275922651532,1694.4883668579148,1716.9759012509032,1743.6512673613745,1770.6582090155418,1799.4862094677355,1826.321335940368,1838.7402143455063,1832.2755642719037,1828.0318992156458,1829.1025996519384,1828.5852581387605,1826.0959932556525,1827.0516301260486,1843.4745130199772,1846.6421643630608,1856.5892129342149,1859.6394968614807,1865.4269362444413,1868.1896569976473,1860.8728971583896,1850.743840291848,1840.8522472200334,1831.925260103265,1841.0826462694456,1849.7367628655084,1861.843180779756,1863.9729098156768,1865.8316500202386,1872.6343474711337,1878.2230851458062,1882.1997228666903,1882.4800891313998,1885.0421560131238,1887.1607837724684,1882.5033604508315,1878.210411630203,1882.4594848311897,1890.3242556758569,1897.6958985415095,1900.9543427373644,1903.4101947507888,1903.358284908541,1898.5633174677753,1900.2181564869186,1899.9359173147975,1896.1736451441516,1895.2356856979497
